year,day,team1,team2,score1,score2,target
3014,58,269,299,325,286,True
3014,58,272,228,255,239,True
3014,58,312,278,224,263,False
3014,58,281,224,317,282,True
3014,58,7,282,208,224,False
3014,58,284,252,290,255,True
3014,58,288,261,267,247,True
3014,58,311,295,228,321,False
3014,58,83,298,278,286,False
3014,58,249,300,208,309,False
3014,58,302,301,282,421,False
3014,58,304,140,348,313,True
3014,58,305,80,220,170,True
3014,58,307,6,328,286,True
3014,58,308,105,325,305,True
3014,58,72,317,243,290,False
3014,58,101,324,274,325,False
3014,58,329,67,340,255,True
3014,58,208,331,301,305,False
3014,58,250,333,174,251,False
3014,58,334,78,313,263,True
3014,58,152,335,259,348,False
3014,58,340,124,367,228,True
3014,58,343,84,297,232,True
3014,58,345,109,259,236,True
3014,58,283,347,228,247,False
3014,58,352,82,356,263,True
3014,58,359,322,255,251,True
3014,58,39,360,162,166,False
3014,58,60,361,247,282,False
3014,58,336,363,294,332,False
3014,60,30,168,313,301,True
3014,60,66,286,348,325,True
3014,60,107,139,336,212,True
3014,60,118,153,236,220,True
3014,60,86,125,189,224,False
3014,60,43,143,290,317,False
3014,60,164,159,208,297,False
3014,60,204,253,243,197,True
3014,60,42,219,197,328,False
3014,60,35,244,197,270,False
3014,60,246,19,224,208,True
3014,60,133,273,294,313,False
3014,60,123,274,305,348,False
3014,60,210,306,278,290,False
3014,60,309,46,251,201,True
3014,60,323,57,309,263,True
3014,60,296,337,359,390,False
3014,60,339,103,263,139,True
3014,60,240,350,232,278,False
3014,61,62,283,321,247,True
3014,61,92,213,309,247,True
3014,61,154,206,325,301,True
3014,61,226,64,181,150,True
3014,61,292,212,239,205,True
3014,63,156,15,189,236,False
3014,63,363,31,259,294,False
3014,63,360,33,251,278,False
3014,63,48,320,224,208,True
3014,63,184,116,205,259,False
3014,63,144,171,278,297,False
3014,63,204,266,317,143,True
3014,63,208,241,309,166,True
3014,63,211,319,301,251,True
3014,63,70,232,255,359,False
3014,63,233,67,297,205,True
3014,63,288,256,216,274,False
3014,63,316,318,251,201,True
3014,63,334,91,290,259,True
3014,65,327,16,162,259,False
3014,65,40,149,340,255,True
3014,65,169,30,321,309,True
3014,65,176,224,398,336,True
3014,65,178,255,301,278,True
3014,65,25,192,309,332,False
3014,65,205,260,294,239,True
3014,65,209,60,259,251,True
3014,65,168,225,212,236,False
3014,65,234,265,274,251,True
3014,65,243,236,147,236,False
3014,65,240,42,286,255,True
3014,65,292,120,297,286,True
3014,65,335,77,352,328,True
3014,65,354,358,150,236,False
3014,65,362,53,247,228,True
3014,67,2,213,251,205,True
3014,67,95,19,243,255,False
3014,67,27,103,274,228,True
3014,67,330,29,297,336,False
3014,67,47,156,239,193,True
3014,67,72,54,367,286,True
3014,67,154,117,340,297,True
3014,67,170,318,259,236,True
3014,67,180,174,224,247,False
3014,67,179,357,294,274,True
3014,67,253,212,251,212,True
3014,67,321,44,305,294,True
3014,69,134,79,197,216,False
3014,69,337,116,398,290,True
3014,70,22,3,212,247,False
3014,70,7,283,255,205,True
3014,70,362,13,212,297,False
3014,70,14,98,290,259,True
3014,70,20,280,274,243,True
3014,70,99,39,263,305,False
3014,70,40,237,332,259,True
3014,70,176,41,259,301,False
3014,70,42,67,255,216,True
3014,70,151,44,270,282,False
3014,70,45,57,340,239,True
3014,70,105,49,267,309,False
3014,70,51,58,332,270,True
3014,70,64,73,131,255,False
3014,70,359,89,220,255,False
3014,70,292,92,274,286,False
3014,70,96,104,201,189,True
3014,70,97,216,236,220,True
3014,70,107,247,425,197,True
3014,70,327,109,274,294,False
3014,70,114,282,212,185,True
3014,70,120,50,270,263,True
3014,70,127,77,328,309,True
3014,70,131,341,387,201,True
3014,70,206,133,313,336,False
3014,70,137,344,274,243,True
3014,70,225,142,197,340,False
3014,70,196,160,278,294,False
3014,70,222,161,224,317,False
3014,70,166,70,317,197,True
3014,70,305,169,236,263,False
3014,70,172,192,251,158,True
3014,70,136,177,220,305,False
3014,70,181,170,313,170,True
3014,70,355,182,216,228,False
3014,70,186,361,305,278,True
3014,70,163,191,228,255,False
3014,70,61,195,267,321,False
3014,70,201,254,286,189,True
3014,70,232,204,305,340,False
3014,70,303,207,243,309,False
3014,70,209,266,274,216,True
3014,70,210,285,297,282,True
3014,70,152,211,232,278,False
3014,70,219,263,239,220,True
3014,70,226,242,336,166,True
3014,70,16,228,278,321,False
3014,70,185,234,274,294,False
3014,70,236,76,232,150,True
3014,70,238,229,328,263,True
3014,70,157,245,228,259,False
3014,70,184,251,212,294,False
3014,70,125,255,228,270,False
3014,70,311,258,197,208,False
3014,70,272,260,216,193,True
3014,70,180,275,259,274,False
3014,70,6,279,263,317,False
3014,70,256,287,197,216,False
3014,70,90,293,290,483,False
3014,70,80,296,197,247,False
3014,70,343,297,317,340,False
3014,70,300,302,371,313,True
3014,70,307,294,305,263,True
3014,70,309,310,348,236,True
3014,70,312,146,305,294,True
3014,70,314,262,278,228,True
3014,70,315,158,332,286,True
3014,70,126,317,189,344,False
3014,70,102,322,243,290,False
3014,70,183,328,208,255,False
3014,70,241,329,197,297,False
3014,70,281,330,340,352,False
3014,70,333,155,301,174,True
3014,70,52,334,236,348,False
3014,70,171,347,332,406,False
3014,70,349,239,259,243,True
3014,70,320,352,239,332,False
3014,70,358,353,270,201,True
3014,70,175,360,220,224,False
3014,72,12,101,267,193,True
3014,72,23,17,181,220,False
3014,72,74,48,185,313,False
3014,72,63,246,317,189,True
3014,72,32,129,224,267,False
3014,72,243,164,255,274,False
3014,72,316,205,286,332,False
3014,72,253,214,274,359,False
3014,72,339,230,267,278,False
3014,72,233,299,239,305,False
3014,72,301,15,247,143,True
3014,72,318,319,263,259,True
3014,72,200,323,216,309,False
3014,72,336,117,282,263,True
3014,72,348,37,278,216,True
3014,74,359,4,282,309,False
3014,74,298,25,274,317,False
3014,74,66,123,425,282,True
3014,74,68,281,383,243,True
3014,74,81,7,429,270,True
3014,74,84,83,278,267,True
3014,74,86,239,325,290,True
3014,74,111,194,297,220,True
3014,74,341,128,135,224,False
3014,74,135,26,309,220,True
3014,74,95,137,239,325,False
3014,74,141,247,328,286,True
3014,74,143,97,336,232,True
3014,74,136,166,216,309,False
3014,74,291,174,205,344,False
3014,74,199,181,255,363,False
3014,74,310,183,205,247,False
3014,74,187,304,309,290,True
3014,74,217,280,305,224,True
3014,74,245,311,294,216,True
3014,74,364,252,274,286,False
3014,74,198,261,294,332,False
3014,74,265,185,232,189,True
3014,74,268,152,255,236,True
3014,74,294,78,270,212,True
3014,74,326,295,286,297,False
3014,74,307,139,379,309,True
3014,74,308,132,309,263,True
3014,74,313,242,294,243,True
3014,74,321,254,336,294,True
3014,74,325,75,321,208,True
3014,74,345,5,301,294,True
3014,76,186,13,239,255,False
3014,76,237,14,251,270,False
3014,76,213,44,247,267,False
3014,76,51,89,224,174,True
3014,76,216,94,247,270,False
3014,76,99,58,255,236,True
3014,76,119,266,259,197,True
3014,76,146,122,267,321,False
3014,76,125,46,309,224,True
3014,76,142,110,274,255,True
3014,76,153,262,274,263,True
3014,76,8,156,267,301,False
3014,76,157,167,328,290,True
3014,76,175,52,286,263,True
3014,76,357,191,228,247,False
3014,76,192,98,278,243,True
3014,76,193,140,305,251,True
3014,76,56,226,243,309,False
3014,76,255,76,216,201,True
3014,76,267,274,224,216,True
3014,76,269,259,243,239,True
3014,76,209,279,239,325,False
3014,76,59,293,228,336,False
3014,76,231,300,216,255,False
3014,76,302,144,317,301,True
3014,76,50,309,243,290,False
3014,76,317,342,297,201,True
3014,76,343,200,325,205,True
3014,76,256,344,158,220,False
3014,76,240,349,251,325,False
3014,76,67,351,166,286,False
3014,76,282,360,174,208,False
3014,77,199,3,270,340,False
3014,77,4,310,290,251,True
3014,77,12,324,201,189,True
3014,77,16,222,348,228,True
3014,77,173,20,228,263,False
3014,77,25,22,325,359,False
3014,77,276,24,325,356,False
3014,77,37,65,340,290,True
3014,77,39,33,321,247,True
3014,77,57,323,348,332,True
3014,77,10,73,216,243,False
3014,77,74,336,274,232,True
3014,77,84,304,270,197,True
3014,77,49,96,247,344,False
3014,77,305,127,216,255,False
3014,77,284,133,255,294,False
3014,77,135,311,305,212,True
3014,77,148,306,305,267,True
3014,77,170,152,251,267,False
3014,77,53,172,267,305,False
3014,77,263,177,174,328,False
3014,77,158,180,208,328,False
3014,77,26,183,189,243,False
3014,77,83,187,290,309,False
3014,77,61,205,255,286,False
3014,77,207,208,321,267,True
3014,77,8,209,286,398,False
3014,77,214,211,340,301,True
3014,77,117,218,282,294,False
3014,77,220,182,247,232,True
3014,77,285,225,267,274,False
3014,77,194,233,216,251,False
3014,77,244,257,363,344,True
3014,77,71,246,243,328,False
3014,77,230,250,189,212,False
3014,77,252,45,352,282,True
3014,77,23,264,201,305,False
3014,77,156,279,216,309,False
3014,77,287,160,232,166,True
3014,77,290,265,286,185,True
3014,77,297,321,332,282,True
3014,77,78,301,150,305,False
3014,77,331,268,294,259,True
3014,77,114,338,251,305,False
3014,77,151,339,178,224,False
3014,77,348,278,286,236,True
3014,77,247,352,232,348,False
3014,77,41,354,274,286,False
3014,77,355,161,259,181,True
3014,77,245,359,255,267,False
3014,79,17,94,305,297,True
3014,79,43,75,286,220,True
3014,79,66,200,340,208,True
3014,79,68,185,305,294,True
3014,79,108,90,224,294,False
3014,79,242,101,150,251,False
3014,79,136,145,270,278,False
3014,79,154,289,259,239,True
3014,79,174,216,328,243,True
3014,79,128,175,224,236,False
3014,79,77,179,243,267,False
3014,79,209,156,313,278,True
3014,79,217,47,294,208,True
3014,79,219,102,263,216,True
3014,79,124,221,197,297,False
3014,79,111,228,263,278,False
3014,79,229,231,228,286,False
3014,79,89,235,247,259,False
3014,79,238,81,251,247,True
3014,79,314,258,208,236,False
3014,79,193,259,247,251,False
3014,79,140,269,309,313,False
3014,79,274,241,220,189,True
3014,79,275,307,325,282,True
3014,79,279,8,332,236,True
3014,79,308,288,220,247,False
3014,79,291,266,270,239,True
3014,79,118,318,228,236,False
3014,79,329,330,336,251,True
3014,79,356,340,278,321,False
3014,79,350,54,259,174,True
3014,81,3,364,305,228,True
3014,81,280,24,232,274,False
3014,81,281,40,212,270,False
3014,81,55,77,348,286,True
3014,81,82,284,383,309,True
3014,81,98,106,263,332,False
3014,81,138,313,313,220,True
3014,81,191,148,278,294,False
3014,81,164,237,309,305,True
3014,81,166,64,344,162,True
3014,81,179,147,325,297,True
3014,81,294,180,270,367,False
3014,81,188,155,294,197,True
3014,81,201,72,255,251,True
3014,81,225,318,286,263,True
3014,81,239,194,270,243,True
3014,81,251,253,236,220,True
3014,81,118,285,239,263,False
3014,81,93,286,270,301,False
3014,81,90,288,251,344,False
3014,81,108,308,267,270,False
3014,81,219,329,239,301,False
3014,81,330,102,274,255,True
3014,81,267,331,267,297,False
3014,81,230,357,228,239,False
3014,81,38,361,243,255,False
3014,83,183,4,282,313,False
3014,83,10,168,259,228,True
3014,83,16,11,259,286,False
3014,83,12,261,286,224,True
3014,83,125,13,251,294,False
3014,83,71,19,216,228,False
3014,83,5,20,216,259,False
3014,83,84,22,259,290,False
3014,83,310,26,208,216,False
3014,83,27,52,290,212,True
3014,83,7,29,263,286,False
3014,83,30,218,220,212,True
3014,83,116,35,236,305,False
3014,83,267,38,255,309,False
3014,83,39,95,301,255,True
3014,83,50,105,321,197,True
3014,83,41,56,270,332,False
3014,83,57,109,305,263,True
3014,83,60,61,282,270,True
3014,83,163,63,232,406,False
3014,83,14,66,236,309,False
3014,83,315,67,205,274,False
3014,83,159,73,286,352,False
3014,83,31,74,212,282,False
3014,83,217,76,228,243,False
3014,83,77,147,359,340,True
3014,83,37,80,205,251,False
3014,83,86,240,224,220,True
3014,83,91,213,309,274,True
3014,83,92,289,328,286,True
3014,83,101,234,290,224,True
3014,83,118,108,228,259,False
3014,83,110,47,332,158,True
3014,83,127,124,375,224,True
3014,83,181,128,224,228,False
3014,83,23,129,189,251,False
3014,83,131,64,282,178,True
3014,83,132,32,239,220,True
3014,83,133,344,259,239,True
3014,83,135,245,321,309,True
3014,83,175,142,208,301,False
3014,83,345,143,185,348,False
3014,83,146,299,267,181,True
3014,83,249,149,189,255,False
3014,83,157,208,270,251,True
3014,83,161,233,259,236,True
3014,83,167,243,255,232,True
3014,83,48,169,212,305,False
3014,83,279,170,220,243,False
3014,83,172,107,328,274,True
3014,83,177,300,301,278,True
3014,83,265,178,193,263,False
3014,83,55,179,317,328,False
3014,83,182,160,297,255,True
3014,83,198,171,328,236,True
3014,83,204,200,274,108,True
3014,83,220,205,201,212,False
3014,83,209,17,325,301,True
3014,83,165,210,259,294,False
3014,83,214,264,406,270,True
3014,83,223,262,325,294,True
3014,83,232,224,239,263,False
3014,83,226,96,239,189,True
3014,83,326,229,247,267,False
3014,83,244,99,390,367,True
3014,83,120,248,267,340,False
3014,83,256,343,340,301,True
3014,83,257,117,290,255,True
3014,83,327,260,208,267,False
3014,83,242,263,247,263,False
3014,83,119,266,228,239,False
3014,83,141,271,425,433,False
3014,83,121,273,297,325,False
3014,83,275,192,290,236,True
3014,83,276,58,328,317,True
3014,83,278,283,332,255,True
3014,83,288,225,270,243,True
3014,83,290,303,239,236,True
3014,83,293,65,309,247,True
3014,83,241,295,309,356,False
3014,83,85,296,212,224,False
3014,83,297,362,317,290,True
3014,83,314,301,255,340,False
3014,83,308,285,305,274,True
3014,83,269,309,197,344,False
3014,83,176,317,208,267,False
3014,83,90,318,309,317,False
3014,83,320,114,321,251,True
3014,83,100,322,208,224,False
3014,83,87,323,259,274,False
3014,83,324,304,286,185,True
3014,83,42,325,212,301,False
3014,83,328,43,259,251,True
3014,83,361,331,282,305,False
3014,83,33,333,247,305,False
3014,83,335,298,321,286,True
3014,83,246,336,278,309,False
3014,83,62,337,216,278,False
3014,83,338,89,352,236,True
3014,83,342,144,255,208,True
3014,83,158,347,305,317,False
3014,83,349,69,309,255,True
3014,83,352,45,297,208,True
3014,83,196,353,290,332,False
3014,83,312,355,201,236,False
3014,83,358,334,263,224,True
3014,83,359,311,243,216,True
3014,83,68,360,309,325,False
3014,84,4,135,321,263,True
3014,84,184,94,220,239,False
3014,84,103,155,243,208,True
3014,84,174,199,367,247,True
3014,84,53,201,297,328,False
3014,84,207,351,239,123,True
3014,84,59,236,185,255,False
3014,84,245,183,278,270,True
3014,84,311,310,232,301,False
3014,84,339,348,290,297,False
3014,84,350,126,290,174,True
3014,84,26,359,228,270,False
3014,90,187,157,189,282,False
3014,92,251,80,255,282,False
3014,92,110,299,321,243,True
3014,92,64,181,147,278,False
3014,92,201,271,305,282,True
3014,92,205,214,270,410,False
3014,92,138,295,263,305,False
3014,92,328,126,263,197,True
3014,92,242,341,220,232,False
3014,93,30,257,309,290,True
3014,93,39,256,220,212,True
3014,93,43,153,394,251,True
3014,93,316,63,317,328,False
3014,93,255,67,274,282,False
3014,93,102,68,278,398,False
3014,93,69,330,282,251,True
3014,93,82,252,332,270,True
3014,93,289,93,301,344,False
3014,93,27,100,232,278,False
3014,93,294,104,267,301,False
3014,93,159,128,166,297,False
3014,93,150,184,216,150,True
3014,93,151,44,263,236,True
3014,93,168,74,294,178,True
3014,93,178,211,297,123,True
3014,93,179,279,301,224,True
3014,93,70,194,232,286,False
3014,93,195,37,263,232,True
3014,93,118,207,267,305,False
3014,93,188,210,205,282,False
3014,93,232,191,313,282,True
3014,93,85,248,290,356,False
3014,93,258,261,301,305,False
3014,93,240,263,282,294,False
3014,93,265,76,286,251,True
3014,93,314,276,251,259,False
3014,93,165,285,228,239,False
3014,93,273,286,263,286,False
3014,93,124,288,185,375,False
3014,93,6,308,232,267,False
3014,93,144,324,212,301,False
3014,93,120,339,228,325,False
3014,93,350,199,259,131,True
3014,93,351,262,239,208,True
3014,93,362,75,251,127,True
3014,95,3,127,305,282,True
3014,95,103,4,220,359,False
3014,95,284,13,216,367,False
3014,95,16,319,328,232,True
3014,95,306,20,228,305,False
3014,95,192,22,290,301,False
3014,95,241,24,274,417,False
3014,95,26,109,232,216,True
3014,95,40,29,270,282,False
3014,95,83,32,185,201,False
3014,95,153,37,220,236,False
3014,95,195,43,278,332,False
3014,95,182,46,220,247,False
3014,95,193,51,193,286,False
3014,95,175,53,193,216,False
3014,95,55,259,301,174,True
3014,95,58,173,325,286,True
3014,95,112,60,181,359,False
3014,95,292,65,193,255,False
3014,95,238,73,212,309,False
3014,95,188,76,170,208,False
3014,95,77,78,270,247,True
3014,95,79,355,239,208,True
3014,95,95,235,232,116,True
3014,95,296,96,267,332,False
3014,95,124,102,239,259,False
3014,95,49,105,297,406,False
3014,95,10,107,197,301,False
3014,95,356,114,243,270,False
3014,95,122,15,294,251,True
3014,95,200,123,216,243,False
3014,95,66,129,259,309,False
3014,95,131,52,375,228,True
3014,95,91,132,216,270,False
3014,95,134,268,220,193,True
3014,95,136,216,317,228,True
3014,95,254,141,290,325,False
3014,95,142,363,332,205,True
3014,95,347,143,228,390,False
3014,95,145,56,325,267,True
3014,95,167,152,239,278,False
3014,95,155,291,301,294,True
3014,95,156,170,282,243,True
3014,95,157,133,259,139,True
3014,95,120,165,259,282,False
3014,95,166,266,297,143,True
3014,95,31,169,236,270,False
3014,95,172,12,294,243,True
3014,95,353,177,290,359,False
3014,95,178,144,321,255,True
3014,95,180,181,336,290,True
3014,95,14,196,212,228,False
3014,95,198,283,328,321,True
3014,95,201,341,286,239,True
3014,95,8,204,205,297,False
3014,95,265,210,205,216,False
3014,95,213,140,294,278,True
3014,95,33,220,178,228,False
3014,95,35,223,208,336,False
3014,95,226,320,356,321,True
3014,95,352,228,317,340,False
3014,95,98,245,170,228,False
3014,95,248,104,328,309,True
3014,95,249,295,270,251,True
3014,95,253,164,282,259,True
3014,95,260,146,313,278,True
3014,95,264,86,224,197,True
3014,95,302,274,270,297,False
3014,95,275,139,270,220,True
3014,95,278,345,336,185,True
3014,95,42,281,205,236,False
3014,95,137,287,220,255,False
3014,95,68,288,228,267,False
3014,95,101,290,185,212,False
3014,95,294,85,290,278,True
3014,95,111,297,278,317,False
3014,95,301,97,321,208,True
3014,95,303,222,367,274,True
3014,95,305,224,274,267,True
3014,95,230,312,220,282,False
3014,95,317,313,294,185,True
3014,95,318,94,274,201,True
3014,95,38,321,348,390,False
3014,95,322,323,278,212,True
3014,95,211,324,162,247,False
3014,95,325,315,270,220,True
3014,95,231,329,212,294,False
3014,95,331,311,402,236,True
3014,95,304,335,328,356,False
3014,95,337,147,274,224,True
3014,95,339,285,208,185,True
3014,95,307,343,348,363,False
3014,95,349,161,282,251,True
3014,95,354,361,309,255,True
